ResponseId,question_group,question,item,multi_select,source_column
R_MK0131904,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0131904,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0131904,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0131904,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0131904,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0132200,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0133162,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0134540,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0136936,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0136936,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0136936,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0136936,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0136936,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0137202,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0139460,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0139460,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0139460,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0139460,Subject selection,Why choosing STEM subjects feels hard (current students),I feel those subjects are not for people like me,True,Q22
R_MK0139460,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0140452,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0140452,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0140452,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0145711,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0145711,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0145711,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0146872,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0146872,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0146872,Subject selection,Why choosing STEM subjects feels hard (current students),The subjects that I am interested in are not available at my school,True,Q22
R_MK0147584,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0147584,Subject selection,Why choosing STEM subjects feels hard (current students),I feel those subjects are not for people like me,True,Q22
R_MK0148883,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0148883,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0148883,Subject selection,Why choosing STEM subjects feels hard (current students),I feel those subjects are not for people like me,True,Q22
R_MK0148883,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0149612,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0150239,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0150239,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0150239,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0151336,Subject selection,Why choosing STEM subjects feels hard (current students),I am not good at these subjects,True,Q22
R_MK0151336,Subject selection,Why choosing STEM subjects feels hard (current students),I feel those subjects are not for people like me,True,Q22
R_MK0151336,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0152384,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0152384,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0152384,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0153565,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0153565,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0154754,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0155619,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel I am good enough at these subjects,True,Q22
R_MK0155619,Subject selection,Why choosing STEM subjects feels hard (current students),I feel those subjects are not for people like me,True,Q22
R_MK0155619,Subject selection,Why choosing STEM subjects feels hard (current students),The behaviour of other students in the class would make it difficult for me to enjoy,True,Q22
R_MK0156966,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
R_MK0156966,Subject selection,Why choosing STEM subjects feels hard (current students),I do not feel encouraged to choose these subjects,True,Q22
R_MK0157937,Subject selection,Why choosing STEM subjects feels hard (current students),I do not enjoy those subjects,True,Q22
