ResponseId,activity_type,battery,item,response,response_code,score,is_dont_know,source_column
R_MK0042313,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0046739,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0047565,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0048618,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0050485,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0052507,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0054491,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0056243,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0058187,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0061389,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0064312,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0065971,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0068468,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0069966,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0070349,Tech school programs,outcomes,More interested about learning about STEM,I do not know,5,,True,Q104_3
R_MK0078823,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0080759,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0083877,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0084645,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0086561,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0088710,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0091716,Tech school programs,outcomes,More interested about learning about STEM,I do not know,5,,True,Q104_3
R_MK0094190,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0096137,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0098826,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0099981,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0110205,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0111911,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0115101,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0116896,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0117597,Tech school programs,outcomes,More interested about learning about STEM,No,4,1,False,Q104_3
R_MK0120777,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0123377,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0124835,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0128763,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0129148,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0130102,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0132168,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0134295,Tech school programs,outcomes,More interested about learning about STEM,I do not know,5,,True,Q104_3
R_MK0137222,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0138361,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0140966,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0141468,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0142343,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0144860,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0147145,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0149622,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0154144,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0155495,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0158689,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0161479,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0164642,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0165992,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0166521,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0168112,Tech school programs,outcomes,More interested about learning about STEM,Yes a lot,1,4,False,Q104_3
R_MK0171638,Tech school programs,outcomes,More interested about learning about STEM,Yes a little,2,3,False,Q104_3
R_MK0179259,Tech school programs,outcomes,More interested about learning about STEM,Maybe,3,2,False,Q104_3
R_MK0000490,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0003799,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0006588,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0007455,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0008438,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0009873,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0014844,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0017999,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0025998,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0027532,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0029613,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0031367,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0033904,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0035898,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0042313,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0046739,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0047565,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0048618,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0050485,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0052507,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0054491,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0056243,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0058187,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0061389,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0064312,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0065971,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0068468,Tech school programs,outcomes,More confident in solving STEM problems,I do not know,5,,True,Q104_4
R_MK0069966,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0070349,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0078823,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0080759,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0083877,Tech school programs,outcomes,More confident in solving STEM problems,I do not know,5,,True,Q104_4
R_MK0084645,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0086561,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0088710,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0091716,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0094190,Tech school programs,outcomes,More confident in solving STEM problems,I do not know,5,,True,Q104_4
R_MK0096137,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0098826,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0099981,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0110205,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0111911,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0115101,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0116896,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0117597,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0120777,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0123377,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0124835,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0128763,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0129148,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0130102,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0132168,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0134295,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0137222,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0138361,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0140966,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0141468,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0142343,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0144860,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0147145,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0149622,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0154144,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0155495,Tech school programs,outcomes,More confident in solving STEM problems,I do not know,5,,True,Q104_4
R_MK0158689,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0161479,Tech school programs,outcomes,More confident in solving STEM problems,Maybe,3,2,False,Q104_4
R_MK0164642,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0165992,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0166521,Tech school programs,outcomes,More confident in solving STEM problems,No,4,1,False,Q104_4
R_MK0168112,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0171638,Tech school programs,outcomes,More confident in solving STEM problems,Yes a little,2,3,False,Q104_4
R_MK0179259,Tech school programs,outcomes,More confident in solving STEM problems,Yes a lot,1,4,False,Q104_4
R_MK0000490,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0003799,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0006588,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0007455,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0008438,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0009873,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q104_5
R_MK0014844,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0017999,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0025998,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",No,4,1,False,Q104_5
R_MK0027532,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0029613,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0031367,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0033904,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0035898,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0042313,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Maybe,3,2,False,Q104_5
R_MK0046739,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0047565,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
R_MK0048618,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0050485,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a lot,1,4,False,Q104_5
R_MK0052507,Tech school programs,outcomes,"More comfortable with using tools, technology and equipment",Yes a little,2,3,False,Q104_5
