ResponseId,question,source_column,response
R_MK0067519,What kind of jobs do you imagine you might do in the future?,Q28,"Meeting the mentor who works in tech, I asked her heaps of questions."
R_MK0068175,What kind of jobs do you imagine you might do in the future?,Q28,"Going to the university campus, I'd never been to one."
R_MK0069276,What kind of jobs do you imagine you might do in the future?,Q28,Doing the experiments myself instead of watching the teacher do it.
R_MK0070451,What kind of jobs do you imagine you might do in the future?,Q28,The video call with the scientist who works with livestock.
R_MK0071612,What kind of jobs do you imagine you might do in the future?,Q28,Getting to do it here instead of travelling to the city.
R_MK0072575,What kind of jobs do you imagine you might do in the future?,Q28,"Designing how our project looked, not just how it worked."
R_MK0073180,What kind of jobs do you imagine you might do in the future?,Q28,"Getting to build something that actually worked, not just learn about it."
R_MK0074541,What kind of jobs do you imagine you might do in the future?,Q28,Making the poster and the model together.
R_MK0075585,What kind of jobs do you imagine you might do in the future?,Q28,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0077994,What kind of jobs do you imagine you might do in the future?,Q28,The video call with the scientist who works with livestock.
R_MK0078844,What kind of jobs do you imagine you might do in the future?,Q28,The teachers actually listened to our ideas.
R_MK0079265,What kind of jobs do you imagine you might do in the future?,Q28,Talking to the women in STEM about their actual day to day jobs.
R_MK0080769,What kind of jobs do you imagine you might do in the future?,Q28,"Designing how our project looked, not just how it worked."
R_MK0081259,What kind of jobs do you imagine you might do in the future?,Q28,The excursion where we surveyed the wetlands.
R_MK0082485,What kind of jobs do you imagine you might do in the future?,Q28,"Using the 3D printer, I didn't know our school had one."
R_MK0083803,What kind of jobs do you imagine you might do in the future?,Q28,Learning science can fix real problems in our own town.
R_MK0084557,What kind of jobs do you imagine you might do in the future?,Q28,"Presenting our project, I liked explaining it to the parents."
R_MK0085577,What kind of jobs do you imagine you might do in the future?,Q28,Getting to do it here instead of travelling to the city.
R_MK0086182,What kind of jobs do you imagine you might do in the future?,Q28,The coding part. I do a bit at home but this was harder.
R_MK0087310,What kind of jobs do you imagine you might do in the future?,Q28,"Programming the robot to move on its own, I'd never done that."
R_MK0088320,What kind of jobs do you imagine you might do in the future?,Q28,The mentor said she was first in her family to go to uni too.
R_MK0089770,What kind of jobs do you imagine you might do in the future?,Q28,Making the model with real tools. It felt like proper work.
R_MK0091876,What kind of jobs do you imagine you might do in the future?,Q28,I liked that we could test our own ideas even when they didn't work.
R_MK0092993,What kind of jobs do you imagine you might do in the future?,Q28,Making the poster and the model together.
R_MK0094131,What kind of jobs do you imagine you might do in the future?,Q28,"Learning the science behind farming, which is what my family does."
R_MK0096996,What kind of jobs do you imagine you might do in the future?,Q28,"Making a game, I didn't know you could learn that at school."
R_MK0097758,What kind of jobs do you imagine you might do in the future?,Q28,"It wasn't like normal school, we chose what our project was about."
R_MK0098452,What kind of jobs do you imagine you might do in the future?,Q28,Getting to do it here instead of travelling to the city.
R_MK0099421,What kind of jobs do you imagine you might do in the future?,Q28,"Making a game, I didn't know you could learn that at school."
R_MK0100836,What kind of jobs do you imagine you might do in the future?,Q28,"Learning the science behind farming, which is what my family does."
R_MK0102922,What kind of jobs do you imagine you might do in the future?,Q28,Getting to do it here instead of travelling to the city.
R_MK0103475,What kind of jobs do you imagine you might do in the future?,Q28,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0104395,What kind of jobs do you imagine you might do in the future?,Q28,Doing the experiments myself instead of watching the teacher do it.
R_MK0105282,What kind of jobs do you imagine you might do in the future?,Q28,Learning science can fix real problems in our own town.
R_MK0106320,What kind of jobs do you imagine you might do in the future?,Q28,Going deeper than we do in normal class.
R_MK0107776,What kind of jobs do you imagine you might do in the future?,Q28,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0108980,What kind of jobs do you imagine you might do in the future?,Q28,Learning science can fix real problems in our own town.
R_MK0109195,What kind of jobs do you imagine you might do in the future?,Q28,I liked that we could test our own ideas even when they didn't work.
R_MK0111523,What kind of jobs do you imagine you might do in the future?,Q28,Being in a small group where I wasn't scared to say the wrong thing.
R_MK0112255,What kind of jobs do you imagine you might do in the future?,Q28,"Finding out health jobs are STEM jobs, I thought STEM was just computers."
R_MK0113390,What kind of jobs do you imagine you might do in the future?,Q28,Making the poster and the model together.
R_MK0114407,What kind of jobs do you imagine you might do in the future?,Q28,Finding out design is part of engineering too.
R_MK0115544,What kind of jobs do you imagine you might do in the future?,Q28,Being in a small group where I wasn't scared to say the wrong thing.
