ResponseId,item,response,response_code,score,is_dont_know,source_column
R_MK0158474,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0159733,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0160733,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0161254,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0162481,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0163945,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0164227,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0165174,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0166745,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0167637,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0168775,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0169479,I think there are STEM jobs in my local area or region,Maybe,3,2,False,Q25_10
R_MK0170181,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0171613,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0172371,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0173150,I think there are STEM jobs in my local area or region,No,4,1,False,Q25_10
R_MK0174572,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
R_MK0175538,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0176790,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0177409,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0178316,I think there are STEM jobs in my local area or region,Yes a lotI,1,4,False,Q25_10
R_MK0179159,I think there are STEM jobs in my local area or region,Yes a little,2,3,False,Q25_10
